d,orphaned,mu,estranged
0.8,0.08652246256239601,0.12,0.3888888888888889
0.8,0.08652246256239601,0.12,0.32432432432432423
0.8,0.08652246256239601,0.12,0.40000000000000013
0.8,0.08652246256239601,0.14,0.4102564102564102
0.8,0.08652246256239601,0.14,0.4545454545454545
0.8,0.08652246256239601,0.14,0.3823529411764706
0.8,0.08652246256239601,0.14,0.3333333333333333
0.8,0.08652246256239601,0.14,0.35135135135135137
0.8,0.08652246256239601,0.16,0.4523809523809524
0.8,0.08652246256239601,0.16,0.34210526315789475
0.8,0.08652246256239601,0.16,0.5277777777777778
0.8,0.08652246256239601,0.16,0.34146341463414637
0.8,0.08652246256239601,0.16,0.43243243243243235
0.8,0.08652246256239601,0.18,0.3255813953488372
0.8,0.08652246256239601,0.18,0.46511627906976727
0.8,0.08652246256239601,0.18,0.4883720930232558
0.8,0.08652246256239601,0.18,0.4418604651162789
0.8,0.08652246256239601,0.18,0.4318181818181818
0.8,0.08652246256239601,0.2,0.4888888888888889
0.8,0.08652246256239601,0.2,0.4888888888888889
0.8,0.08652246256239601,0.2,0.4888888888888889
0.8,0.08652246256239601,0.2,0.4888888888888889
0.8,0.08652246256239601,0.2,0.4888888888888889
0.8,0.12030075187969924,0.02,0.3333333333333333
0.8,0.12030075187969924,0.02,0.0
0.8,0.12030075187969924,0.02,0.0
0.8,0.12030075187969924,0.02,0.0
0.8,0.12030075187969924,0.02,0.0
0.8,0.12030075187969924,0.04,0.3333333333333333
0.8,0.12030075187969924,0.04,0.25
0.8,0.12030075187969924,0.04,1.0
0.8,0.12030075187969924,0.04,0.3
0.8,0.12030075187969924,0.04,0.25
0.8,0.12030075187969924,0.06,0.6666666666666667
0.8,0.12030075187969924,0.06,0.15384615384615383
0.8,0.12030075187969924,0.06,0.49999999999999994
0.8,0.12030075187969924,0.06,0.5714285714285714
0.8,0.12030075187969924,0.06,0.29411764705882354
0.8,0.12030075187969924,0.08,0.23076923076923078
0.8,0.12030075187969924,0.08,0.38888888888888884
0.8,0.12030075187969924,0.08,0.19999999999999996
0.8,0.12030075187969924,0.08,0.16666666666666666
0.8,0.12030075187969924,0.08,0.2857142857142857
0.8,0.12030075187969924,0.1,0.3333333333333333
0.8,0.12030075187969924,0.1,0.16129032258064516
0.8,0.12030075187969924,0.1,0.4444444444444444
0.8,0.12030075187969924,0.1,0.5
0.8,0.12030075187969924,0.1,0.473684210526316
0.8,0.12030075187969924,0.12,0.3076923076923077
0.8,0.12030075187969924,0.12,0.4666666666666668
0.8,0.12030075187969924,0.12,0.4090909090909092
0.8,0.12030075187969924,0.12,0.46153846153846156
0.8,0.12030075187969924,0.12,0.3181818181818182
0.8,0.12030075187969924,0.14,0.5
0.8,0.12030075187969924,0.14,0.40540540540540543
0.8,0.12030075187969924,0.14,0.3142857142857143
0.8,0.12030075187969924,0.14,0.4571428571428571
0.8,0.12030075187969924,0.14,0.38235294117647056
0.8,0.12030075187969924,0.16,0.43589743589743585
0.8,0.12030075187969924,0.16,0.42105263157894723
0.8,0.12030075187969924,0.16,0.5135135135135133
0.8,0.12030075187969924,0.16,0.5757575757575758
0.8,0.12030075187969924,0.16,0.4864864864864863
0.8,0.12030075187969924,0.18,0.425
0.8,0.12030075187969924,0.18,0.46153846153846156
0.8,0.12030075187969924,0.18,0.48717948717948717
0.8,0.12030075187969924,0.18,0.4857142857142857
0.8,0.12030075187969924,0.18,0.5135135135135135
0.8,0.12030075187969924,0.2,0.49999999999999983
0.8,0.12030075187969924,0.2,0.49999999999999983
0.8,0.12030075187969924,0.2,0.49999999999999983
0.8,0.12030075187969924,0.2,0.49999999999999983
0.8,0.12030075187969924,0.2,0.49999999999999983
0.8,0.09263157894736843,0.02,0.6666666666666666
0.8,0.09263157894736843,0.02,0.4
0.8,0.09263157894736843,0.02,0.125
0.8,0.09263157894736843,0.04,0.375
0.8,0.09263157894736843,0.04,0.1875
0.8,0.09263157894736843,0.04,0.26666666666666666
0.8,0.09263157894736843,0.04,0.6666666666666666
0.8,0.09263157894736843,0.04,0.0
0.8,0.09263157894736843,0.06,0.31578947368421045
0.8,0.09263157894736843,0.06,0.4
0.8,0.09263157894736843,0.06,0.375
0.8,0.09263157894736843,0.06,0.38461538461538464
0.8,0.09263157894736843,0.06,0.29411764705882354
0.8,0.09263157894736843,0.08,0.4705882352941174
0.8,0.09263157894736843,0.08,0.4782608695652174
0.8,0.09263157894736843,0.08,0.30434782608695654
0.8,0.09263157894736843,0.08,0.45
0.8,0.09263157894736843,0.08,0.33333333333333337
0.8,0.09263157894736843,0.1,0.5000000000000001
0.8,0.09263157894736843,0.1,0.5185185185185186
0.8,0.09263157894736843,0.1,0.23333333333333334
0.8,0.09263157894736843,0.1,0.5185185185185183
0.8,0.09263157894736843,0.1,0.4
0.8,0.09263157894736843,0.12,0.2758620689655173
0.8,0.09263157894736843,0.12,0.5000000000000001
0.8,0.09263157894736843,0.12,0.40625
0.8,0.09263157894736843,0.12,0.4482758620689656
0.8,0.09263157894736843,0.12,0.5333333333333334
0.8,0.09263157894736843,0.14,0.4722222222222222
0.8,0.09263157894736843,0.14,0.5588235294117645
0.8,0.09263157894736843,0.14,0.6285714285714286
0.8,0.09263157894736843,0.14,0.37142857142857144
0.8,0.09263157894736843,0.14,0.4473684210526316
0.8,0.09263157894736843,0.16,0.5128205128205127
0.8,0.09263157894736843,0.16,0.4146341463414633
0.8,0.09263157894736843,0.16,0.43243243243243235
0.8,0.09263157894736843,0.16,0.5128205128205128
0.8,0.09263157894736843,0.16,0.5384615384615384
0.8,0.09263157894736843,0.18,0.42857142857142844
0.8,0.09263157894736843,0.18,0.4749999999999998
0.8,0.09263157894736843,0.18,0.5249999999999999
0.8,0.09263157894736843,0.18,0.4878048780487803
0.8,0.09263157894736843,0.18,0.5121951219512192
0.8,0.09263157894736843,0.2,0.5476190476190477
0.8,0.09263157894736843,0.2,0.5476190476190477
0.8,0.09263157894736843,0.2,0.5476190476190477
0.8,0.09263157894736843,0.2,0.5476190476190477
0.8,0.09263157894736843,0.2,0.5476190476190477
0.8,0.08547008547008547,0.02,0.25
0.8,0.08547008547008547,0.02,0.0
0.8,0.08547008547008547,0.02,0.0
0.8,0.08547008547008547,0.02,0.0
0.8,0.08547008547008547,0.02,0.0
0.8,0.08547008547008547,0.04,0.16666666666666666
0.8,0.08547008547008547,0.04,0.0
0.8,0.08547008547008547,0.04,0.6
0.8,0.08547008547008547,0.04,1.0
0.8,0.08547008547008547,0.04,0.2
0.8,0.08547008547008547,0.06,0.375
0.8,0.08547008547008547,0.06,0.16666666666666666
0.8,0.08547008547008547,0.06,0.25
0.8,0.08547008547008547,0.06,0.375
0.8,0.08547008547008547,0.06,0.19999999999999998
0.8,0.08547008547008547,0.08,0.0
0.8,0.08547008547008547,0.08,0.2
0.8,0.08547008547008547,0.08,0.35
0.8,0.08547008547008547,0.08,0.4
0.8,0.08547008547008547,0.08,0.0
0.8,0.08547008547008547,0.1,0.18181818181818182
0.8,0.08547008547008547,0.1,0.125
0.8,0.08547008547008547,0.1,0.047619047619047616
0.8,0.08547008547008547,0.1,0.2916666666666667
0.8,0.08547008547008547,0.1,0.23809523809523808
0.8,0.08547008547008547,0.12,0.26086956521739124
0.8,0.08547008547008547,0.12,0.42857142857142855
0.8,0.08547008547008547,0.12,0.2413793103448276
0.8,0.08547008547008547,0.12,0.4583333333333335
0.8,0.08547008547008547,0.12,0.2962962962962963
0.8,0.08547008547008547,0.14,0.2692307692307692
0.8,0.08547008547008547,0.14,0.4
0.8,0.08547008547008547,0.14,0.5357142857142857
0.8,0.08547008547008547,0.14,0.4583333333333335
0.8,0.08547008547008547,0.14,0.5714285714285714
0.8,0.08547008547008547,0.16,0.47058823529411764
0.8,0.08547008547008547,0.16,0.5769230769230771
0.8,0.08547008547008547,0.16,0.517241379310345
0.8,0.08547008547008547,0.16,0.5000000000000001
0.8,0.08547008547008547,0.16,0.4666666666666668
0.8,0.08547008547008547,0.18,0.48484848484848486
0.8,0.08547008547008547,0.18,0.6060606060606061
0.8,0.08547008547008547,0.18,0.5161290322580645
0.8,0.08547008547008547,0.18,0.45454545454545453
0.8,0.08547008547008547,0.18,0.4857142857142856
0.8,0.08547008547008547,0.2,0.5714285714285712
0.8,0.08547008547008547,0.2,0.5714285714285712
0.8,0.08547008547008547,0.2,0.5714285714285712
0.8,0.08547008547008547,0.2,0.5714285714285712
0.8,0.08547008547008547,0.2,0.5714285714285712
0.8,0.10789473684210527,0.02,1.0
0.8,0.10789473684210527,0.02,0.6666666666666666
0.8,0.10789473684210527,0.02,0.25
0.8,0.10789473684210527,0.02,0.0
0.8,0.10789473684210527,0.04,0.25
0.8,0.10789473684210527,0.04,0.2222222222222222
0.8,0.10789473684210527,0.04,0.16666666666666666
0.8,0.10789473684210527,0.04,0.2857142857142857
0.8,0.10789473684210527,0.04,0.6666666666666666
0.8,0.10789473684210527,0.06,0.2222222222222222
0.8,0.10789473684210527,0.06,0.1363636363636364
0.8,0.10789473684210527,0.06,0.5714285714285714
0.8,0.10789473684210527,0.06,0.17647058823529413
0.8,0.10789473684210527,0.06,0.125
0.8,0.10789473684210527,0.08,0.2727272727272727
0.8,0.10789473684210527,0.08,0.047619047619047616
0.8,0.10789473684210527,0.08,0.38461538461538464
0.8,0.10789473684210527,0.08,0.5000000000000001
0.8,0.10789473684210527,0.08,0.14285714285714285
0.8,0.10789473684210527,0.1,0.36666666666666675
0.8,0.10789473684210527,0.1,0.47058823529411764
0.8,0.10789473684210527,0.1,0.34782608695652173
0.8,0.10789473684210527,0.1,0.34482758620689663
0.8,0.10789473684210527,0.1,0.28
0.8,0.10789473684210527,0.12,0.25
0.8,0.10789473684210527,0.12,0.5
0.8,0.10789473684210527,0.12,0.2727272727272727
0.8,0.10789473684210527,0.12,0.42424242424242425
0.8,0.10789473684210527,0.12,0.4117647058823529
0.8,0.10789473684210527,0.14,0.44444444444444425
0.8,0.10789473684210527,0.14,0.40540540540540543
0.8,0.10789473684210527,0.14,0.3142857142857143
0.8,0.10789473684210527,0.14,0.4
0.8,0.10789473684210527,0.14,0.2647058823529412
0.8,0.10789473684210527,0.16,0.41025641025641024
0.8,0.10789473684210527,0.16,0.2972972972972973
0.8,0.10789473684210527,0.16,0.35897435897435875
0.8,0.10789473684210527,0.16,0.33333333333333326
0.8,0.10789473684210527,0.16,0.42857142857142855
0.8,0.10789473684210527,0.18,0.45
0.8,0.10789473684210527,0.18,0.43902439024390244
0.8,0.10789473684210527,0.18,0.4146341463414634
0.8,0.10789473684210527,0.18,0.425
0.8,0.10789473684210527,0.18,0.425
0.8,0.10789473684210527,0.2,0.4186046511627906
0.8,0.10789473684210527,0.2,0.4186046511627906
0.8,0.10789473684210527,0.2,0.4186046511627906
0.8,0.10789473684210527,0.2,0.4186046511627906
0.8,0.10789473684210527,0.2,0.4186046511627906
0.8,0.06537530266343826,0.02,0.0
0.8,0.06537530266343826,0.02,0.09090909090909091
0.8,0.06537530266343826,0.02,0.0
0.8,0.06537530266343826,0.04,0.058823529411764705
0.8,0.06537530266343826,0.04,0.25
0.8,0.06537530266343826,0.04,0.17647058823529413
0.8,0.06537530266343826,0.04,0.1111111111111111
0.8,0.06537530266343826,0.04,0.14285714285714285
0.8,0.06537530266343826,0.06,0.1
0.8,0.06537530266343826,0.06,0.25
0.8,0.06537530266343826,0.06,0.2727272727272727
0.8,0.06537530266343826,0.06,0.0
0.8,0.06537530266343826,0.06,0.18181818181818182
0.8,0.06537530266343826,0.08,0.16000000000000006
0.8,0.06537530266343826,0.08,0.33333333333333337
0.8,0.06537530266343826,0.08,0.42857142857142855
0.8,0.06537530266343826,0.08,0.15384615384615385
0.8,0.06537530266343826,0.08,0.09375
0.8,0.06537530266343826,0.1,0.3055555555555555
0.8,0.06537530266343826,0.1,0.16666666666666666
0.8,0.06537530266343826,0.1,0.2857142857142857
0.8,0.06537530266343826,0.1,0.23333333333333334
0.8,0.06537530266343826,0.1,0.2857142857142857
0.8,0.06537530266343826,0.12,0.375
0.8,0.06537530266343826,0.12,0.25806451612903225
0.8,0.06537530266343826,0.12,0.4782608695652175
0.8,0.06537530266343826,0.12,0.39130434782608703
0.8,0.06537530266343826,0.12,0.31250000000000006
0.8,0.06537530266343826,0.14,0.3714285714285713
0.8,0.06537530266343826,0.14,0.2424242424242425
0.8,0.06537530266343826,0.14,0.3428571428571428
0.8,0.06537530266343826,0.14,0.3783783783783784
0.8,0.06537530266343826,0.14,0.2702702702702703
0.8,0.06537530266343826,0.16,0.41025641025641013
0.8,0.06537530266343826,0.16,0.38461538461538436
0.8,0.06537530266343826,0.16,0.44736842105263147
0.8,0.06537530266343826,0.16,0.42499999999999977
0.8,0.06537530266343826,0.16,0.3749999999999998
0.8,0.06537530266343826,0.18,0.4222222222222222
0.8,0.06537530266343826,0.18,0.2954545454545454
0.8,0.06537530266343826,0.18,0.42222222222222205
0.8,0.06537530266343826,0.18,0.4878048780487804
0.8,0.06537530266343826,0.18,0.42857142857142855
0.8,0.06537530266343826,0.2,0.4565217391304345
0.8,0.06537530266343826,0.2,0.4565217391304345
0.8,0.06537530266343826,0.2,0.4565217391304345
0.8,0.06537530266343826,0.2,0.4565217391304345
0.8,0.06537530266343826,0.2,0.4565217391304345
0.8,0.0967741935483871,0.02,0.0
0.8,0.0967741935483871,0.02,0.0
0.8,0.0967741935483871,0.02,0.0
0.8,0.0967741935483871,0.02,0.0
0.8,0.0967741935483871,0.02,0.5
0.8,0.0967741935483871,0.04,0.7500000000000001
0.8,0.0967741935483871,0.04,0.0
0.8,0.0967741935483871,0.04,0.42857142857142855
0.8,0.0967741935483871,0.04,0.18181818181818182
0.8,0.0967741935483871,0.04,0.0
0.8,0.0967741935483871,0.06,0.2631578947368421
0.8,0.0967741935483871,0.06,0.2857142857142857
0.8,0.0967741935483871,0.06,0.0
0.8,0.0967741935483871,0.06,0.3
0.8,0.0967741935483871,0.06,0.5000000000000001
0.8,0.0967741935483871,0.08,0.13636363636363635
0.8,0.0967741935483871,0.08,0.3888888888888889
0.8,0.0967741935483871,0.08,0.2916666666666667
0.8,0.0967741935483871,0.08,0.3333333333333333
0.8,0.0967741935483871,0.08,0.11764705882352941
0.8,0.0967741935483871,0.1,0.31034482758620696
0.8,0.0967741935483871,0.1,0.6666666666666666
0.8,0.0967741935483871,0.1,0.40740740740740733
0.8,0.0967741935483871,0.1,0.5833333333333334
0.8,0.0967741935483871,0.1,0.34375000000000006
0.8,0.0967741935483871,0.12,0.6190476190476191
0.8,0.0967741935483871,0.12,0.42307692307692313
0.8,0.0967741935483871,0.12,0.4444444444444446
0.8,0.0967741935483871,0.12,0.2857142857142857
0.8,0.0967741935483871,0.12,0.2777777777777778
0.8,0.0967741935483871,0.14,0.39024390243902435
0.8,0.0967741935483871,0.14,0.5428571428571428
0.8,0.0967741935483871,0.14,0.36666666666666664
0.8,0.0967741935483871,0.14,0.37142857142857144
0.8,0.0967741935483871,0.14,0.45161290322580644
0.8,0.0967741935483871,0.16,0.4878048780487805
0.8,0.0967741935483871,0.16,0.3333333333333333
0.8,0.0967741935483871,0.16,0.43902439024390244
0.8,0.0967741935483871,0.16,0.4
0.8,0.0967741935483871,0.16,0.45
0.8,0.0967741935483871,0.18,0.46511627906976727
0.8,0.0967741935483871,0.18,0.4523809523809523
0.8,0.0967741935483871,0.18,0.4444444444444443
0.8,0.0967741935483871,0.18,0.4634146341463413
0.8,0.0967741935483871,0.18,0.568181818181818
0.8,0.0967741935483871,0.2,0.5319148936170213
0.8,0.0967741935483871,0.2,0.5319148936170213
0.8,0.0967741935483871,0.2,0.5319148936170213
0.8,0.0967741935483871,0.2,0.5319148936170213
0.8,0.0967741935483871,0.2,0.5319148936170213
0.8,0.09053497942386832,0.02,0.0
0.8,0.09053497942386832,0.02,0.25
0.8,0.09053497942386832,0.02,0.16666666666666666
0.8,0.09053497942386832,0.02,0.25
0.8,0.09053497942386832,0.04,0.15384615384615385
0.8,0.09053497942386832,0.04,0.3
0.8,0.09053497942386832,0.04,0.13333333333333333
0.8,0.09053497942386832,0.04,0.15384615384615383
0.8,0.09053497942386832,0.04,0.35714285714285715
0.8,0.09053497942386832,0.06,0.5
0.8,0.09053497942386832,0.06,0.3076923076923077
0.8,0.09053497942386832,0.06,0.48
0.8,0.09053497942386832,0.06,0.35
0.8,0.09053497942386832,0.06,0.25
0.8,0.09053497942386832,0.08,0.30434782608695654
0.8,0.09053497942386832,0.08,0.3333333333333333
0.8,0.09053497942386832,0.08,0.27586206896551724
0.8,0.09053497942386832,0.08,0.3
0.8,0.09053497942386832,0.08,0.4782608695652174
0.8,0.09053497942386832,0.1,0.46875
0.8,0.09053497942386832,0.1,0.35483870967741943
0.8,0.09053497942386832,0.1,0.34482758620689646
0.8,0.09053497942386832,0.1,0.3103448275862069
0.8,0.09053497942386832,0.1,0.3793103448275862
0.8,0.09053497942386832,0.12,0.4687500000000001
0.8,0.09053497942386832,0.12,0.6060606060606061
0.8,0.09053497942386832,0.12,0.3448275862068966
0.8,0.09053497942386832,0.12,0.42857142857142855
0.8,0.09053497942386832,0.12,0.43478260869565216
0.8,0.09053497942386832,0.14,0.47058823529411764
0.8,0.09053497942386832,0.14,0.37142857142857144
0.8,0.09053497942386832,0.14,0.4848484848484848
0.8,0.09053497942386832,0.14,0.425
0.8,0.09053497942386832,0.14,0.47368421052631576
0.8,0.09053497942386832,0.16,0.5238095238095236
0.8,0.09053497942386832,0.16,0.4523809523809524
0.8,0.09053497942386832,0.16,0.5365853658536583
0.8,0.09053497942386832,0.16,0.5365853658536586
0.8,0.09053497942386832,0.16,0.47368421052631576
0.8,0.09053497942386832,0.18,0.5581395348837207
0.8,0.09053497942386832,0.18,0.5238095238095236
0.8,0.09053497942386832,0.18,0.5238095238095238
0.8,0.09053497942386832,0.18,0.49999999999999983
0.8,0.09053497942386832,0.18,0.5348837209302324
0.8,0.09053497942386832,0.2,0.5581395348837209
0.8,0.09053497942386832,0.2,0.5581395348837209
0.8,0.09053497942386832,0.2,0.5581395348837209
0.8,0.09053497942386832,0.2,0.5581395348837209
0.8,0.09053497942386832,0.2,0.5581395348837209
0.8,0.02806122448979592,0.02,0.0
0.8,0.02806122448979592,0.02,0.0
0.8,0.02806122448979592,0.02,0.0
0.8,0.02806122448979592,0.02,0.5
0.8,0.02806122448979592,0.04,0.0
0.8,0.02806122448979592,0.04,0.4444444444444444
0.8,0.02806122448979592,0.04,0.16666666666666666
0.8,0.02806122448979592,0.04,0.2
0.8,0.02806122448979592,0.04,0.0
0.8,0.02806122448979592,0.06,0.125
0.8,0.02806122448979592,0.06,0.0
0.8,0.02806122448979592,0.06,0.3333333333333333
0.8,0.02806122448979592,0.06,0.0
0.8,0.02806122448979592,0.06,0.05263157894736842
0.8,0.02806122448979592,0.08,0.05
0.8,0.02806122448979592,0.08,0.08333333333333333
0.8,0.02806122448979592,0.08,0.09523809523809523
0.8,0.02806122448979592,0.08,0.25
0.8,0.02806122448979592,0.08,0.21052631578947367
0.8,0.02806122448979592,0.1,0.20833333333333334
0.8,0.02806122448979592,0.1,0.15384615384615385
0.8,0.02806122448979592,0.1,0.09999999999999999
0.8,0.02806122448979592,0.1,0.2608695652173913
0.8,0.02806122448979592,0.1,0.3333333333333333
0.8,0.02806122448979592,0.12,0.22727272727272727
0.8,0.02806122448979592,0.12,0.19047619047619047
0.8,0.02806122448979592,0.12,0.21428571428571427
0.8,0.02806122448979592,0.12,0.3548387096774194
0.8,0.02806122448979592,0.12,0.13043478260869565
0.8,0.02806122448979592,0.14,0.3548387096774194
0.8,0.02806122448979592,0.14,0.23333333333333334
0.8,0.02806122448979592,0.14,0.3333333333333333
0.8,0.02806122448979592,0.14,0.21212121212121213
0.8,0.02806122448979592,0.14,0.4
0.8,0.02806122448979592,0.16,0.34375
0.8,0.02806122448979592,0.16,0.2777777777777778
0.8,0.02806122448979592,0.16,0.2571428571428571
0.8,0.02806122448979592,0.16,0.35294117647058826
0.8,0.02806122448979592,0.16,0.3055555555555556
0.8,0.02806122448979592,0.18,0.25
0.8,0.02806122448979592,0.18,0.3684210526315789
0.8,0.02806122448979592,0.18,0.3611111111111111
0.8,0.02806122448979592,0.18,0.3157894736842105
0.8,0.02806122448979592,0.18,0.36111111111111105
0.8,0.02806122448979592,0.2,0.375
0.8,0.02806122448979592,0.2,0.375
0.8,0.02806122448979592,0.2,0.375
0.8,0.02806122448979592,0.2,0.375
0.8,0.02806122448979592,0.2,0.375
0.8,0.08080808080808081,0.02,0.75
0.8,0.08080808080808081,0.02,0.0
0.8,0.08080808080808081,0.02,1.0
0.8,0.08080808080808081,0.04,0.06666666666666667
0.8,0.08080808080808081,0.04,0.25
0.8,0.08080808080808081,0.04,0.15384615384615385
0.8,0.08080808080808081,0.04,0.0
0.8,0.08080808080808081,0.04,0.0
0.8,0.08080808080808081,0.06,0.17647058823529413
0.8,0.08080808080808081,0.06,0.17647058823529413
0.8,0.08080808080808081,0.06,0.6666666666666666
0.8,0.08080808080808081,0.06,0.0
0.8,0.08080808080808081,0.06,0.3333333333333333
0.8,0.08080808080808081,0.08,0.3
0.8,0.08080808080808081,0.08,0.07692307692307693
0.8,0.08080808080808081,0.08,0.3181818181818182
0.8,0.08080808080808081,0.08,0.25925925925925924
0.8,0.08080808080808081,0.08,0.28
0.8,0.08080808080808081,0.1,0.40625
0.8,0.08080808080808081,0.1,0.47368421052631576
0.8,0.08080808080808081,0.1,0.4166666666666667
0.8,0.08080808080808081,0.1,0.3333333333333333
0.8,0.08080808080808081,0.1,0.3636363636363636
0.8,0.08080808080808081,0.12,0.32352941176470595
0.8,0.08080808080808081,0.12,0.2857142857142857
0.8,0.08080808080808081,0.12,0.36666666666666664
0.8,0.08080808080808081,0.12,0.2972972972972973
0.8,0.08080808080808081,0.12,0.391304347826087
0.8,0.08080808080808081,0.14,0.4
0.8,0.08080808080808081,0.14,0.3055555555555556
0.8,0.08080808080808081,0.14,0.4666666666666667
0.8,0.08080808080808081,0.14,0.42105263157894735
0.8,0.08080808080808081,0.14,0.4444444444444444
0.8,0.08080808080808081,0.16,0.4594594594594595
0.8,0.08080808080808081,0.16,0.39024390243902435
0.8,0.08080808080808081,0.16,0.4749999999999999
0.8,0.08080808080808081,0.16,0.4999999999999999
0.8,0.08080808080808081,0.16,0.5405405405405405
0.8,0.08080808080808081,0.18,0.5365853658536585
0.8,0.08080808080808081,0.18,0.5121951219512195
0.8,0.08080808080808081,0.18,0.44186046511627897
0.8,0.08080808080808081,0.18,0.43902439024390233
0.8,0.08080808080808081,0.18,0.475
0.8,0.08080808080808081,0.2,0.5227272727272726
0.8,0.08080808080808081,0.2,0.5227272727272726
0.8,0.08080808080808081,0.2,0.5227272727272726
0.8,0.08080808080808081,0.2,0.5227272727272726
0.8,0.08080808080808081,0.2,0.5227272727272726
0.8,0.1282051282051282,0.02,0.0
0.8,0.1282051282051282,0.02,0.0
0.8,0.1282051282051282,0.02,0.0
0.8,0.1282051282051282,0.02,0.0
0.8,0.1282051282051282,0.04,0.0
0.8,0.1282051282051282,0.04,0.0
0.8,0.1282051282051282,0.04,0.3333333333333333
0.8,0.1282051282051282,0.04,0.0
0.8,0.1282051282051282,0.04,0.3333333333333333
0.8,0.1282051282051282,0.06,0.14285714285714285
0.8,0.1282051282051282,0.06,0.0
0.8,0.1282051282051282,0.06,0.36363636363636365
0.8,0.1282051282051282,0.06,0.0
0.8,0.1282051282051282,0.06,0.3
0.8,0.1282051282051282,0.08,0.25
0.8,0.1282051282051282,0.08,0.4
0.8,0.1282051282051282,0.08,0.5
0.8,0.1282051282051282,0.08,0.411764705882353
0.8,0.1282051282051282,0.08,0.4
0.8,0.1282051282051282,0.1,0.21428571428571427
0.8,0.1282051282051282,0.1,0.37499999999999994
0.8,0.1282051282051282,0.1,0.11764705882352941
0.8,0.1282051282051282,0.1,0.21739130434782608
0.8,0.1282051282051282,0.1,0.2
0.8,0.1282051282051282,0.12,0.2608695652173913
0.8,0.1282051282051282,0.12,0.2857142857142857
0.8,0.1282051282051282,0.12,0.55
0.8,0.1282051282051282,0.12,0.2
0.8,0.1282051282051282,0.12,0.42857142857142855
0.8,0.1282051282051282,0.14,0.375
0.8,0.1282051282051282,0.14,0.4642857142857143
0.8,0.1282051282051282,0.14,0.36363636363636365
0.8,0.1282051282051282,0.14,0.38095238095238093
0.8,0.1282051282051282,0.14,0.391304347826087
0.8,0.1282051282051282,0.16,0.3548387096774193
0.8,0.1282051282051282,0.16,0.44444444444444464
0.8,0.1282051282051282,0.16,0.4666666666666667
0.8,0.1282051282051282,0.16,0.3333333333333333
0.8,0.1282051282051282,0.16,0.3333333333333333
0.8,0.1282051282051282,0.18,0.44444444444444436
0.8,0.1282051282051282,0.18,0.4375000000000001
0.8,0.1282051282051282,0.18,0.4411764705882352
0.8,0.1282051282051282,0.18,0.4
0.8,0.1282051282051282,0.18,0.45714285714285713
0.8,0.1282051282051282,0.2,0.43243243243243235
0.8,0.1282051282051282,0.2,0.43243243243243235
0.8,0.1282051282051282,0.2,0.43243243243243235
0.8,0.1282051282051282,0.2,0.43243243243243235
0.8,0.1282051282051282,0.2,0.43243243243243235
0.8,0.18858954041204437,0.02,0.5
0.8,0.18858954041204437,0.02,1.0
0.8,0.18858954041204437,0.02,1.0
0.8,0.18858954041204437,0.04,0.6666666666666666
0.8,0.18858954041204437,0.04,0.21428571428571427
0.8,0.18858954041204437,0.04,0.3333333333333333
0.8,0.18858954041204437,0.04,0.39999999999999997
0.8,0.18858954041204437,0.04,0.23529411764705882
0.8,0.18858954041204437,0.06,0.5
0.8,0.18858954041204437,0.06,0.3333333333333333
0.8,0.18858954041204437,0.06,0.6666666666666666
0.8,0.18858954041204437,0.06,0.47619047619047616
0.8,0.18858954041204437,0.06,0.3181818181818182
0.8,0.18858954041204437,0.08,0.39130434782608703
0.8,0.18858954041204437,0.08,0.5217391304347828
0.8,0.18858954041204437,0.08,0.3157894736842105
0.8,0.18858954041204437,0.08,0.43333333333333335
0.8,0.18858954041204437,0.08,0.40740740740740755
0.8,0.18858954041204437,0.1,0.43333333333333335
0.8,0.18858954041204437,0.1,0.3448275862068966
0.8,0.18858954041204437,0.1,0.4375000000000001
0.8,0.18858954041204437,0.1,0.43333333333333335
0.8,0.18858954041204437,0.1,0.3055555555555556
0.8,0.18858954041204437,0.12,0.40000000000000013
0.8,0.18858954041204437,0.12,0.35294117647058826
0.8,0.18858954041204437,0.12,0.4594594594594595
0.8,0.18858954041204437,0.12,0.41176470588235287
0.8,0.18858954041204437,0.12,0.5277777777777779
0.8,0.18858954041204437,0.14,0.4848484848484848
0.8,0.18858954041204437,0.14,0.40540540540540543
0.8,0.18858954041204437,0.14,0.4864864864864865
0.8,0.18858954041204437,0.14,0.46153846153846134
0.8,0.18858954041204437,0.14,0.6111111111111108
0.8,0.18858954041204437,0.16,0.4523809523809524
0.8,0.18858954041204437,0.16,0.4999999999999999
0.8,0.18858954041204437,0.16,0.4146341463414634
0.8,0.18858954041204437,0.16,0.5526315789473685
0.8,0.18858954041204437,0.16,0.5128205128205126
0.8,0.18858954041204437,0.18,0.5348837209302324
0.8,0.18858954041204437,0.18,0.5116279069767442
0.8,0.18858954041204437,0.18,0.4883720930232556
0.8,0.18858954041204437,0.18,0.5333333333333333
0.8,0.18858954041204437,0.18,0.5581395348837207
0.8,0.18858954041204437,0.2,0.5555555555555556
0.8,0.18858954041204437,0.2,0.5555555555555556
0.8,0.18858954041204437,0.2,0.5555555555555556
0.8,0.18858954041204437,0.2,0.5555555555555556
0.8,0.18858954041204437,0.2,0.5555555555555556
0.8,0.12994350282485875,0.02,0.0
0.8,0.12994350282485875,0.02,1.0
0.8,0.12994350282485875,0.02,0.0
